Entity,Code,Year,Grapes | 00000560 || Production | 005510 || tonnes
USSR,OWID_USS,1975,5400000
USSR,OWID_USS,1976,5442000
USSR,OWID_USS,1977,4255000
USSR,OWID_USS,1978,5498000
USSR,OWID_USS,1979,6087000
USSR,OWID_USS,1980,6627000
USSR,OWID_USS,1981,7208000
USSR,OWID_USS,1982,7837000
USSR,OWID_USS,1983,6443000
USSR,OWID_USS,1984,8144000
USSR,OWID_USS,1985,5751000
USSR,OWID_USS,1986,6489000
USSR,OWID_USS,1987,5964000
USSR,OWID_USS,1988,5581000
USSR,OWID_USS,1989,4984000
USSR,OWID_USS,1990,5691400
USSR,OWID_USS,1991,4771000
Ukraine,UKR,1992,657249
Ukraine,UKR,1993,666000
Ukraine,UKR,1994,395000
Ukraine,UKR,1995,457300
Ukraine,UKR,1996,498360
Ukraine,UKR,1997,319040
Ukraine,UKR,1998,269800
Ukraine,UKR,1999,306300
Ukraine,UKR,2000,513800
Ukraine,UKR,2001,335800
Ukraine,UKR,2002,359300
Ukraine,UKR,2003,504900
Ukraine,UKR,2004,374000
Ukraine,UKR,2005,442600
Ukraine,UKR,2006,300900
Ukraine,UKR,2007,359700
Ukraine,UKR,2008,415300
Ukraine,UKR,2009,468700
Ukraine,UKR,2010,407900
Ukraine,UKR,2011,521900
Ukraine,UKR,2012,456000
Ukraine,UKR,2013,575430
Ukraine,UKR,2014,435630
Ukraine,UKR,2015,386270
Ukraine,UKR,2016,377780
Ukraine,UKR,2017,409610
Ukraine,UKR,2018,467630
Ukraine,UKR,2019,366300
Ukraine,UKR,2020,280960
Ukraine,UKR,2021,264120
Ukraine,UKR,2022,257880
Ukraine,UKR,2023,244870
United Arab Emirates,ARE,1961,0
United Arab Emirates,ARE,1962,0
United Arab Emirates,ARE,1963,0
United Arab Emirates,ARE,1964,0
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,10
United Arab Emirates,ARE,1972,20
United Arab Emirates,ARE,1973,45
United Arab Emirates,ARE,1974,60
United Arab Emirates,ARE,1975,80
United Arab Emirates,ARE,1976,100
United Arab Emirates,ARE,1977,124
United Arab Emirates,ARE,1978,193
United Arab Emirates,ARE,1979,199
United Arab Emirates,ARE,1980,21
United Arab Emirates,ARE,1981,25
United Arab Emirates,ARE,1982,34
United Arab Emirates,ARE,1983,64
United Arab Emirates,ARE,1984,63
United Arab Emirates,ARE,1985,97
United Arab Emirates,ARE,1986,95
United Arab Emirates,ARE,1987,91
United Arab Emirates,ARE,1988,91
United Arab Emirates,ARE,1989,140
United Arab Emirates,ARE,1990,113
United Arab Emirates,ARE,1991,106
United Arab Emirates,ARE,1992,80
United Arab Emirates,ARE,1993,82
United Arab Emirates,ARE,1994,64
United Arab Emirates,ARE,1995,64
United Arab Emirates,ARE,1996,107
United Arab Emirates,ARE,1997,105
United Arab Emirates,ARE,1998,112.3
United Arab Emirates,ARE,1999,102
United Arab Emirates,ARE,2000,51
United Arab Emirates,ARE,2001,61
United Arab Emirates,ARE,2002,48
United Arab Emirates,ARE,2003,23
United Arab Emirates,ARE,2004,50
United Arab Emirates,ARE,2005,51.35
United Arab Emirates,ARE,2006,50
United Arab Emirates,ARE,2007,50
United Arab Emirates,ARE,2008,50
United Arab Emirates,ARE,2009,46.71
United Arab Emirates,ARE,2010,42.88
United Arab Emirates,ARE,2011,40.22
United Arab Emirates,ARE,2012,39.02
United Arab Emirates,ARE,2013,37.21
United Arab Emirates,ARE,2014,35.65
United Arab Emirates,ARE,2015,35.43
United Arab Emirates,ARE,2016,36.1
United Arab Emirates,ARE,2017,34.15
United Arab Emirates,ARE,2018,35.22
United Arab Emirates,ARE,2019,35.16
United Arab Emirates,ARE,2020,34.84
United Arab Emirates,ARE,2021,35.07
United Arab Emirates,ARE,2022,35.02
United Arab Emirates,ARE,2023,34.98
United Kingdom,GBR,1961,0
United Kingdom,GBR,1962,0
United Kingdom,GBR,1963,0
United Kingdom,GBR,1964,0
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,2000
United Kingdom,GBR,1990,2000
United Kingdom,GBR,1991,2000
United Kingdom,GBR,1992,2000
United Kingdom,GBR,1993,2000
United Kingdom,GBR,1994,2000
United Kingdom,GBR,1995,2000
United Kingdom,GBR,1996,2000
United Kingdom,GBR,1997,2000
United Kingdom,GBR,1998,2000
United Kingdom,GBR,1999,1295
United Kingdom,GBR,2000,1400
United Kingdom,GBR,2001,1484
United Kingdom,GBR,2002,1500
United Kingdom,GBR,2003,1200
United Kingdom,GBR,2004,1112.43
United Kingdom,GBR,2005,1110.58
United Kingdom,GBR,2006,1055.12
United Kingdom,GBR,2007,1000
United Kingdom,GBR,2008,929.86
United Kingdom,GBR,2009,870.65
United Kingdom,GBR,2010,792.93
United Kingdom,GBR,2011,729.02
United Kingdom,GBR,2012,665.11
United Kingdom,GBR,2013,601.2
United Kingdom,GBR,2014,531.13
United Kingdom,GBR,2015,470.38
United Kingdom,GBR,2016,534.23
United Kingdom,GBR,2017,511.91
United Kingdom,GBR,2018,505.51
United Kingdom,GBR,2019,517.22
United Kingdom,GBR,2020,511.55
United Kingdom,GBR,2021,511.42
United Kingdom,GBR,2022,513.4
United Kingdom,GBR,2023,512.12
United States,USA,1961,2952820
United States,USA,1962,2937915
United States,USA,1963,3440949
United States,USA,1964,3155186
United States,USA,1965,3947430
United States,USA,1966,3387706
United States,USA,1967,2777979
United States,USA,1968,3219596
United States,USA,1969,3535759
United States,USA,1970,2815279
United States,USA,1971,3623658
United States,USA,1972,2339300
United States,USA,1973,3808659
United States,USA,1974,3809067
United States,USA,1975,3961111
United States,USA,1976,3990077
United States,USA,1977,3898850
United States,USA,1978,4142840
United States,USA,1979,4525940
United States,USA,1980,5075760
United States,USA,1981,4044390
United States,USA,1982,5946690
United States,USA,1983,5009000
United States,USA,1984,4725000
United States,USA,1985,5095000
United States,USA,1986,4742400
United States,USA,1987,4778100
United States,USA,1988,5472200
United States,USA,1989,5380000
United States,USA,1990,5135600
United States,USA,1991,5040200
United States,USA,1992,5490000
United States,USA,1993,5464000
United States,USA,1994,5328350
United States,USA,1995,5372600
United States,USA,1996,5038750
United States,USA,1997,6592300
United States,USA,1998,5279800
United States,USA,1999,5657509
United States,USA,2000,6973801
United States,USA,2001,5959603
United States,USA,2002,6657777
United States,USA,2003,5887268
United States,USA,2004,5660833
United States,USA,2005,7088470
United States,USA,2006,5757267
United States,USA,2007,6402277
United States,USA,2008,6639960
United States,USA,2009,6629198
United States,USA,2010,6777731
United States,USA,2011,6756457
United States,USA,2012,6831902
United States,USA,2013,7830637
United States,USA,2014,7152090
United States,USA,2015,6964593
United States,USA,2016,6982630
United States,USA,2017,6698520
United States,USA,2018,6890980
United States,USA,2019,6314915
United States,USA,2020,5479400
United States,USA,2021,5473950
United States,USA,2022,5409090
United States,USA,2023,5361010
Upper-middle-income countries,,1961,12150916
Upper-middle-income countries,,1962,13373522
Upper-middle-income countries,,1963,12833446
Upper-middle-income countries,,1964,12584144
Upper-middle-income countries,,1965,14701031
Upper-middle-income countries,,1966,13692453
Upper-middle-income countries,,1967,14955252
Upper-middle-income countries,,1968,15968773
Upper-middle-income countries,,1969,15476610
Upper-middle-income countries,,1970,15445910
Upper-middle-income countries,,1971,16229926
Upper-middle-income countries,,1972,13604043
Upper-middle-income countries,,1973,15790196
Upper-middle-income countries,,1974,16484798
Upper-middle-income countries,,1975,16753545
Upper-middle-income countries,,1976,17545532
Upper-middle-income countries,,1977,15905348
Upper-middle-income countries,,1978,17007656
Upper-middle-income countries,,1979,18574200
Upper-middle-income countries,,1980,19085744
Upper-middle-income countries,,1981,19927502
Upper-middle-income countries,,1982,21913128
Upper-middle-income countries,,1983,20154720
Upper-middle-income countries,,1984,20871136
Upper-middle-income countries,,1985,17765754
Upper-middle-income countries,,1986,19179576
Upper-middle-income countries,,1987,19778668
Upper-middle-income countries,,1988,19597220
Upper-middle-income countries,,1989,18207562
Upper-middle-income countries,,1990,18678794
Upper-middle-income countries,,1991,18063412
Upper-middle-income countries,,1992,15018165
Upper-middle-income countries,,1993,14960739
Upper-middle-income countries,,1994,14924810
Upper-middle-income countries,,1995,16072450
Upper-middle-income countries,,1996,15274900
Upper-middle-income countries,,1997,15563875
Upper-middle-income countries,,1998,15086361
Upper-middle-income countries,,1999,16272893
Upper-middle-income countries,,2000,17266162
Upper-middle-income countries,,2001,17287144
Upper-middle-income countries,,2002,18583990
Upper-middle-income countries,,2003,20213502
Upper-middle-income countries,,2004,20907910
Upper-middle-income countries,,2005,21753008
Upper-middle-income countries,,2006,22440202
Upper-middle-income countries,,2007,23492426
Upper-middle-income countries,,2008,22890752
Upper-middle-income countries,,2009,23689338
Upper-middle-income countries,,2010,24587186
Upper-middle-income countries,,2011,25580614
Upper-middle-income countries,,2012,26574226
Upper-middle-income countries,,2013,28701174
Upper-middle-income countries,,2014,28571016
Upper-middle-income countries,,2015,29777160
Upper-middle-income countries,,2016,27860710
Upper-middle-income countries,,2017,29355754
Upper-middle-income countries,,2018,30454570
Upper-middle-income countries,,2019,31315368
Upper-middle-income countries,,2020,30947866
Upper-middle-income countries,,2021,31422908
Upper-middle-income countries,,2022,31619626
Upper-middle-income countries,,2023,28560460
Uruguay,URY,1961,115000
Uruguay,URY,1962,114657
Uruguay,URY,1963,127900
Uruguay,URY,1964,119266
Uruguay,URY,1965,131600
Uruguay,URY,1966,160088
Uruguay,URY,1967,141300
Uruguay,URY,1968,119000
Uruguay,URY,1969,114000
Uruguay,URY,1970,137000
Uruguay,URY,1971,135000
Uruguay,URY,1972,140000
Uruguay,URY,1973,142000
Uruguay,URY,1974,140000
Uruguay,URY,1975,154282
Uruguay,URY,1976,133196
Uruguay,URY,1977,104918
Uruguay,URY,1978,77308
Uruguay,URY,1979,108943
Uruguay,URY,1980,80313
Uruguay,URY,1981,135000
Uruguay,URY,1982,113993
Uruguay,URY,1983,105165
Uruguay,URY,1984,116794
Uruguay,URY,1985,120000
Uruguay,URY,1986,120000
Uruguay,URY,1987,122000
Uruguay,URY,1988,139770
Uruguay,URY,1989,117738
Uruguay,URY,1990,123879
Uruguay,URY,1991,107757
Uruguay,URY,1992,106065
Uruguay,URY,1993,139675
Uruguay,URY,1994,95309
Uruguay,URY,1995,111687
Uruguay,URY,1996,124585
Uruguay,URY,1997,134834
Uruguay,URY,1998,140000
Uruguay,URY,1999,133510
Uruguay,URY,2000,120169
Uruguay,URY,2001,113374
Uruguay,URY,2002,93828
Uruguay,URY,2003,108164
Uruguay,URY,2004,147057
Uruguay,URY,2005,124274
Uruguay,URY,2006,130244
Uruguay,URY,2007,133009
Uruguay,URY,2008,112883
Uruguay,URY,2009,87498
Uruguay,URY,2010,110292
Uruguay,URY,2011,126187
Uruguay,URY,2012,141690
Uruguay,URY,2013,94483
Uruguay,URY,2014,94939
Uruguay,URY,2015,93200
Uruguay,URY,2016,104506
Uruguay,URY,2017,95691
Uruguay,URY,2018,104932
Uruguay,URY,2019,86229
Uruguay,URY,2020,96825
Uruguay,URY,2021,102616
Uruguay,URY,2022,106672
Uruguay,URY,2023,98348.93
Uzbekistan,UZB,1992,439100
Uzbekistan,UZB,1993,381000
Uzbekistan,UZB,1994,353200
Uzbekistan,UZB,1995,620900
Uzbekistan,UZB,1996,478200
Uzbekistan,UZB,1997,518000
Uzbekistan,UZB,1998,336200
Uzbekistan,UZB,1999,344000
Uzbekistan,UZB,2000,624200
Uzbekistan,UZB,2001,573100
Uzbekistan,UZB,2002,516400
Uzbekistan,UZB,2003,401530
Uzbekistan,UZB,2004,589110
Uzbekistan,UZB,2005,641610
Uzbekistan,UZB,2006,803545
Uzbekistan,UZB,2007,880300
Uzbekistan,UZB,2008,791000
Uzbekistan,UZB,2009,899600
Uzbekistan,UZB,2010,987300
Uzbekistan,UZB,2011,1090238
Uzbekistan,UZB,2012,1206045
Uzbekistan,UZB,2013,1322090
Uzbekistan,UZB,2014,1441200
Uzbekistan,UZB,2015,1579349
Uzbekistan,UZB,2016,1613130.8
Uzbekistan,UZB,2017,1625511
Uzbekistan,UZB,2018,1589784
Uzbekistan,UZB,2019,1603308
Uzbekistan,UZB,2020,1606942
Uzbekistan,UZB,2021,1695259
Uzbekistan,UZB,2022,1760559.2
Uzbekistan,UZB,2023,1731677.8
Venezuela,VEN,1961,0
Venezuela,VEN,1962,0
Venezuela,VEN,1963,0
Venezuela,VEN,1964,0
Venezuela,VEN,1965,0
Venezuela,VEN,1966,393
Venezuela,VEN,1967,491
Venezuela,VEN,1968,614
Venezuela,VEN,1969,741
Venezuela,VEN,1970,685
Venezuela,VEN,1971,788
Venezuela,VEN,1972,854
Venezuela,VEN,1973,1155
Venezuela,VEN,1974,1457
Venezuela,VEN,1975,2077
Venezuela,VEN,1976,2880
Venezuela,VEN,1977,4359
Venezuela,VEN,1978,4473
Venezuela,VEN,1979,5172
Venezuela,VEN,1980,5477
Venezuela,VEN,1981,6031
Venezuela,VEN,1982,7240
Venezuela,VEN,1983,7447
Venezuela,VEN,1984,8889
Venezuela,VEN,1985,9339
Venezuela,VEN,1986,9782
Venezuela,VEN,1987,10426
Venezuela,VEN,1988,10968
Venezuela,VEN,1989,11209
Venezuela,VEN,1990,12475
Venezuela,VEN,1991,12996
Venezuela,VEN,1992,13035
Venezuela,VEN,1993,11889
Venezuela,VEN,1994,12456
Venezuela,VEN,1995,11731
Venezuela,VEN,1996,11858
Venezuela,VEN,1997,11034
Venezuela,VEN,1998,10528
Venezuela,VEN,1999,11705
Venezuela,VEN,2000,12960
Venezuela,VEN,2001,11328
Venezuela,VEN,2002,12901
Venezuela,VEN,2003,13636
Venezuela,VEN,2004,13500
Venezuela,VEN,2005,14575
Venezuela,VEN,2006,13137
Venezuela,VEN,2007,16836
Venezuela,VEN,2008,17000
Venezuela,VEN,2009,13319
Venezuela,VEN,2010,22203
Venezuela,VEN,2011,25181
Venezuela,VEN,2012,15720
Venezuela,VEN,2013,19237
Venezuela,VEN,2014,19290
Venezuela,VEN,2015,18925
Venezuela,VEN,2016,18955.3
Venezuela,VEN,2017,20065
Venezuela,VEN,2018,19749
Venezuela,VEN,2019,20400
Venezuela,VEN,2020,19398.45
Venezuela,VEN,2021,19977.37
Venezuela,VEN,2022,21077.07
Venezuela,VEN,2023,21068.13
Vietnam,VNM,1999,21000
Vietnam,VNM,2000,21283.22
Vietnam,VNM,2001,21331.21
Vietnam,VNM,2002,21204.38
Vietnam,VNM,2003,21300
Vietnam,VNM,2004,25000
Vietnam,VNM,2005,28600
Vietnam,VNM,2006,28400
Vietnam,VNM,2007,28200
Vietnam,VNM,2008,26300
Vietnam,VNM,2009,24000
Vietnam,VNM,2010,16700
Vietnam,VNM,2011,14751.31
Vietnam,VNM,2012,15307.92
Vietnam,VNM,2013,19196.41
Vietnam,VNM,2014,23874
Vietnam,VNM,2015,31030.3
Vietnam,VNM,2016,26774.41
Vietnam,VNM,2017,26254.95
Vietnam,VNM,2018,25164.88
Vietnam,VNM,2019,26140.98
Vietnam,VNM,2020,27493.46
Vietnam,VNM,2021,27146.71
Vietnam,VNM,2022,26441.34
Vietnam,VNM,2023,24923.76
Western Asia (FAO),,1961,3874116
Western Asia (FAO),,1962,4081183
Western Asia (FAO),,1963,3204410
Western Asia (FAO),,1964,3458028
Western Asia (FAO),,1965,4009874
Western Asia (FAO),,1966,3780858
Western Asia (FAO),,1967,4212883
Western Asia (FAO),,1968,4407379
Western Asia (FAO),,1969,4376963
Western Asia (FAO),,1970,4537246
Western Asia (FAO),,1971,4581149
Western Asia (FAO),,1972,4201992
Western Asia (FAO),,1973,4035292
Western Asia (FAO),,1974,4236506
Western Asia (FAO),,1975,4248787
Western Asia (FAO),,1976,4147092
Western Asia (FAO),,1977,4322044
Western Asia (FAO),,1978,4801574
Western Asia (FAO),,1979,4632266
Western Asia (FAO),,1980,4669672
Western Asia (FAO),,1981,4908837
Western Asia (FAO),,1982,4911193
Western Asia (FAO),,1983,4665148
Western Asia (FAO),,1984,4778206
Western Asia (FAO),,1985,4874451
Western Asia (FAO),,1986,4573516
Western Asia (FAO),,1987,4876188
Western Asia (FAO),,1988,5110799
Western Asia (FAO),,1989,5066235
Western Asia (FAO),,1990,5148784
Western Asia (FAO),,1991,5257405
Western Asia (FAO),,1992,6270693
Western Asia (FAO),,1993,6225729
Western Asia (FAO),,1994,5754481
Western Asia (FAO),,1995,6022661
Western Asia (FAO),,1996,6050700
Western Asia (FAO),,1997,5693533.5
Western Asia (FAO),,1998,5689262
Western Asia (FAO),,1999,5159314
Western Asia (FAO),,2000,5367821.5
Western Asia (FAO),,2001,4971754
Western Asia (FAO),,2002,5093188.5
Western Asia (FAO),,2003,5266481
Western Asia (FAO),,2004,5000720
Western Asia (FAO),,2005,5463759
Western Asia (FAO),,2006,5596251.5
Western Asia (FAO),,2007,5247828
Western Asia (FAO),,2008,5498644.5
Western Asia (FAO),,2009,5896501.5
Western Asia (FAO),,2010,5835043
Western Asia (FAO),,2011,5940633
Western Asia (FAO),,2012,5915861
Western Asia (FAO),,2013,5737955
Western Asia (FAO),,2014,5658801
Western Asia (FAO),,2015,5088829.5
Western Asia (FAO),,2016,5257922.5
Western Asia (FAO),,2017,5520495.5
Western Asia (FAO),,2018,5314870.5
Western Asia (FAO),,2019,5967936.5
Western Asia (FAO),,2020,6132532.5
Western Asia (FAO),,2021,5509932
Western Asia (FAO),,2022,5951107.5
Western Asia (FAO),,2023,5027668
Western Europe (FAO),,1961,8298808
Western Europe (FAO),,1962,12315178
Western Europe (FAO),,1963,9983173
Western Europe (FAO),,1964,11129843
Western Europe (FAO),,1965,11557171
Western Europe (FAO),,1966,10612333
Western Europe (FAO),,1967,10914144
Western Europe (FAO),,1968,11562693
Western Europe (FAO),,1969,9181337
Western Europe (FAO),,1970,13605938
Western Europe (FAO),,1971,11059838
Western Europe (FAO),,1972,10537515
Western Europe (FAO),,1973,14536338
Western Europe (FAO),,1974,12809519
Western Europe (FAO),,1975,11772943
Western Europe (FAO),,1976,12864798
Western Europe (FAO),,1977,9741658
Western Europe (FAO),,1978,10295850
Western Europe (FAO),,1979,14139500
Western Europe (FAO),,1980,11508160
Western Europe (FAO),,1981,10056480
Western Europe (FAO),,1982,14596400
Western Europe (FAO),,1983,12456400
Western Europe (FAO),,1984,10954730
Western Europe (FAO),,1985,10134660
Western Europe (FAO),,1986,11456400
Western Europe (FAO),,1987,10991500
Western Europe (FAO),,1988,9214207
Western Europe (FAO),,1989,10236226
Western Europe (FAO),,1990,10087997
Western Europe (FAO),,1991,7490264.5
Western Europe (FAO),,1992,10338340
Western Europe (FAO),,1993,8452243
Western Europe (FAO),,1994,8997425
Western Europe (FAO),,1995,9172107
Western Europe (FAO),,1996,9449329
Western Europe (FAO),,1997,8725210
Western Europe (FAO),,1998,8916834
Western Europe (FAO),,1999,10269465
Western Europe (FAO),,2000,9616396
Western Europe (FAO),,2001,8957034
Western Europe (FAO),,2002,8730869
Western Europe (FAO),,2003,7915100
Western Europe (FAO),,2004,9282710
Western Europe (FAO),,2005,8687897
Western Europe (FAO),,2006,8448694
Western Europe (FAO),,2007,7922612
Western Europe (FAO),,2008,7924440
Western Europe (FAO),,2009,7810431
Western Europe (FAO),,2010,7224000.5
Western Europe (FAO),,2011,8426952
Western Europe (FAO),,2012,7038954.5
Western Europe (FAO),,2013,7121268.5
Western Europe (FAO),,2014,7853130.5
Western Europe (FAO),,2015,7884393.5
Western Europe (FAO),,2016,7663387
Western Europe (FAO),,2017,6470675.5
Western Europe (FAO),,2018,8199062
Western Europe (FAO),,2019,7060391
Western Europe (FAO),,2020,7447589.5
Western Europe (FAO),,2021,6645680
Western Europe (FAO),,2022,7899851
Western Europe (FAO),,2023,7831263
World,OWID_WRL,1961,42987824
World,OWID_WRL,1962,53443670
World,OWID_WRL,1963,48033930
World,OWID_WRL,1964,52354750
World,OWID_WRL,1965,55078910
World,OWID_WRL,1966,51804908
World,OWID_WRL,1967,53176108
World,OWID_WRL,1968,55392052
World,OWID_WRL,1969,52968330
World,OWID_WRL,1970,55941536
World,OWID_WRL,1971,54302264
World,OWID_WRL,1972,50096650
World,OWID_WRL,1973,63183852
World,OWID_WRL,1974,61039150
World,OWID_WRL,1975,58363332
World,OWID_WRL,1976,59642896
World,OWID_WRL,1977,53161250
World,OWID_WRL,1978,57357716
World,OWID_WRL,1979,69221420
World,OWID_WRL,1980,66493476
World,OWID_WRL,1981,61664596
World,OWID_WRL,1982,72563176
World,OWID_WRL,1983,67262264
World,OWID_WRL,1984,64511650
World,OWID_WRL,1985,58666690
World,OWID_WRL,1986,64051616
World,OWID_WRL,1987,63968576
World,OWID_WRL,1988,58126544
World,OWID_WRL,1989,58819584
World,OWID_WRL,1990,59746556
World,OWID_WRL,1991,56073900
World,OWID_WRL,1992,60273348
World,OWID_WRL,1993,55291004
World,OWID_WRL,1994,54083444
World,OWID_WRL,1995,55381604
World,OWID_WRL,1996,58634764
World,OWID_WRL,1997,57961136
World,OWID_WRL,1998,56432964
World,OWID_WRL,1999,60476116
World,OWID_WRL,2000,63552364
World,OWID_WRL,2001,60861630
World,OWID_WRL,2002,61164450
World,OWID_WRL,2003,63051140
World,OWID_WRL,2004,67207624
World,OWID_WRL,2005,66975616
World,OWID_WRL,2006,66982404
World,OWID_WRL,2007,66182172
World,OWID_WRL,2008,66586190
World,OWID_WRL,2009,67652330
World,OWID_WRL,2010,66699404
World,OWID_WRL,2011,69170260
World,OWID_WRL,2012,68968300
World,OWID_WRL,2013,76507660
World,OWID_WRL,2014,73906890
World,OWID_WRL,2015,76596660
World,OWID_WRL,2016,74519544
World,OWID_WRL,2017,73604920
World,OWID_WRL,2018,80102050
World,OWID_WRL,2019,77093820
World,OWID_WRL,2020,76813610
World,OWID_WRL,2021,76765760
World,OWID_WRL,2022,78207400
World,OWID_WRL,2023,72486520
Yemen,YEM,1961,18700
Yemen,YEM,1962,18700
Yemen,YEM,1963,19200
Yemen,YEM,1964,19200
Yemen,YEM,1965,19800
Yemen,YEM,1966,20900
Yemen,YEM,1967,22000
Yemen,YEM,1968,23100
Yemen,YEM,1969,24200
Yemen,YEM,1970,10000
Yemen,YEM,1971,30000
Yemen,YEM,1972,35000
Yemen,YEM,1973,35000
Yemen,YEM,1974,31000
Yemen,YEM,1975,40000
Yemen,YEM,1976,42000
Yemen,YEM,1977,47000
Yemen,YEM,1978,45000
Yemen,YEM,1979,49000
Yemen,YEM,1980,55000
Yemen,YEM,1981,64641
Yemen,YEM,1982,68265
Yemen,YEM,1983,72057
Yemen,YEM,1984,82037
Yemen,YEM,1985,80924
Yemen,YEM,1986,103397
Yemen,YEM,1987,129244
Yemen,YEM,1988,133408
Yemen,YEM,1989,134660
Yemen,YEM,1990,142379
Yemen,YEM,1991,138546
Yemen,YEM,1992,144732
Yemen,YEM,1993,143932
Yemen,YEM,1994,146372
Yemen,YEM,1995,150563
Yemen,YEM,1996,98038
Yemen,YEM,1997,150216
Yemen,YEM,1998,154887
Yemen,YEM,1999,155722
Yemen,YEM,2000,155926
Yemen,YEM,2001,162726
Yemen,YEM,2002,164578
Yemen,YEM,2003,168824
Yemen,YEM,2004,104062
Yemen,YEM,2005,107753
Yemen,YEM,2006,117580
Yemen,YEM,2007,125800
Yemen,YEM,2008,127132
Yemen,YEM,2009,129385
Yemen,YEM,2010,166278
Yemen,YEM,2011,149068
Yemen,YEM,2012,154869
Yemen,YEM,2013,155622
Yemen,YEM,2014,151268
Yemen,YEM,2015,146730
Yemen,YEM,2016,130234
Yemen,YEM,2017,129687
Yemen,YEM,2018,122751
Yemen,YEM,2019,134187
